ID tích hợp,Thời gian,Tháng,Kho lấy hàng,Thành phố,Quận huyện,Mã sản phẩm,Ngành,Hãng,Mã chung,Mã riêng,Chiết khấu,Giá,Giá sau CK,Số lượng,Giá trị đơn hàng,Tiền chiết khấu,Tiền đặt cọc,Tổng thu,Ghi chú của CSKH,Trạng thái,Chăm sóc KH,Thiếu,Thieu,DH thiếu,Ngày xác nhận,Thời gian xác nhận,Nguồn đơn hàng
hd226349,2021-03-05 19:13:55,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận Gò Vấp,KB-RAPOO-V500L-RAINBOW,KB,RAPOO,,,,0,0,1,48600000,350000,,48600000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 19:32:10,0.01267361111,SHOWROOMHHT
hd226349,2021-03-05 19:13:55,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận Gò Vấp,LC-DAREU-ESP108-CORAL,LC,DAREU,,,,0,0,1,48600000,350000,,48600000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 19:32:10,0.01267361111,SHOWROOMHHT
hd226349,2021-03-05 19:13:55,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận Gò Vấp,LC-DAREU-ESP108-CORAL,LC,DAREU,,,,0,0,1,48600000,350000,,48600000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 19:32:10,0.01267361111,SHOWROOMHHT
hd226349,2021-03-05 19:13:55,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận Gò Vấp,PK-GEARVN-STICKER-LIMITED,PK,GEARVN,,,,0,0,1,48600000,350000,,48600000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 19:32:10,0.01267361111,SHOWROOMHHT
hd226349,2021-03-05 19:13:55,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận Gò Vấp,PK-GEARVN-STICKER-LIMITED,PK,GEARVN,,,,0,0,1,48600000,350000,,48600000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 19:32:10,0.01267361111,SHOWROOMHHT
hd226347,2021-03-05 19:11:50,3,6 HN-TH-KD,Bắc Ninh,Huyện Quế Võ,CHU-DAR-LM115G-MC-SHEEP,CHU,DAREU,,,,190000,190000,1,190000,,,190000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-05 19:57:56,0.03201388889,HARAVAN
hd226348,2021-03-05 19:11:28,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Tân,RAM-GSK-TRIDENTZ-1X8G-RGB3000,RAM,G.SKILL,,,,1450000,1450000,1,4350000,,,4350000,,Thành công,Lê Văn Lai,0,0,0,2021-03-05 19:13:02,0.00108796297,SHOWROOMHHT
hd226348,2021-03-05 19:11:28,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Tân,RAM-GSK-TRIDENTZ-1X8G-RGB3000,RAM,G.SKILL,,,,1450000,1450000,1,4350000,,,4350000,,Thành công,Lê Văn Lai,0,0,0,2021-03-05 19:13:02,0.00108796297,SHOWROOMHHT
hd226348,2021-03-05 19:11:28,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Tân,RAM-GSK-TRIDENTZ-1X8G-RGB3000,RAM,G.SKILL,,,,1450000,1450000,1,4350000,,,4350000,,Thành công,Lê Văn Lai,0,0,0,2021-03-05 19:13:02,0.00108796297,SHOWROOMHHT
hd226288-1,2021-03-05 19:07:30,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,LAP-ASU-X515JA-EJ605T,LAP,ASUS,,,,14690000,14690000,1,14690000,,,14690000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 19:08:19,0.0005671296312,SHOWROOMHHT
hd226288-1,2021-03-05 19:07:30,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,CHU-DAR-LM115G-BK,CHU,DAREU,,,,0,0,1,14690000,,,14690000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 19:08:19,0.0005671296312,SHOWROOMHHT
hd226288-1,2021-03-05 19:07:30,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,,0,0,1,14690000,,,14690000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 19:08:19,0.0005671296312,SHOWROOMHHT
hd226288-1,2021-03-05 19:07:30,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,TAI-SONY-MDREX155AP-WHITE,TAI,SONY,,,,0,0,1,14690000,,,14690000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 19:08:19,0.0005671296312,SHOWROOMHHT
hd226345,2021-03-05 19:07:10,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 9,MAN-LG-29WN600-W,MAN,LG,,,,5790000,5790000,1,5790000,,,5790000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 19:17:09,0.006932870376,SHOWROOMHHT
hd226346,2021-03-05 19:05:51,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 9,TBM-TP-LINK-W6-TX50E-AX3000,TBM,TP-LINK,,,,690000,690000,1,1050000,,,1050000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 19:08:43,0.00199074074,SHOWROOMHHT
hd226346,2021-03-05 19:05:51,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 9,CHU-FUH-G90-OPT-BK,CHU,FUHLEN,,,,360000,360000,1,1050000,,,1050000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 19:08:43,0.00199074074,SHOWROOMHHT
hd226342,2021-03-05 19:04:41,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 12,MB-ASU-Z490-TUF-PLUS-GAM,MB,ASUS,Z490,Z,128510,4590000,4461490,1,34370000,990000,,34370000,,Thành công,Võ Ngọc Hải,0,0,0,2021-03-06 17:37:37,0.939537037,SHOWROOMHHT
hd226342,2021-03-05 19:04:41,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 12,CPU-INT-i7-10700,CPU,INTEL,i7,i7,237701,8490000,8252299,1,34370000,990000,,34370000,,Thành công,Võ Ngọc Hải,0,0,0,2021-03-06 17:37:37,0.939537037,SHOWROOMHHT
hd226342,2021-03-05 19:04:41,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 12,RAM-GSK-TRIDENTZ-1X16G-RGB3000,RAM,G.SKILL,,,66915,2390000,2323085,1,34370000,990000,,34370000,,Thành công,Võ Ngọc Hải,0,0,0,2021-03-06 17:37:37,0.939537037,SHOWROOMHHT
hd226342,2021-03-05 19:04:41,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 12,VGA-ASUS-GTX1660-PH-6G,VGA,ASUS,,,209703,7490000,7280297,1,34370000,990000,,34370000,,Thành công,Võ Ngọc Hải,0,0,0,2021-03-06 17:37:37,0.939537037,SHOWROOMHHT
hd226342,2021-03-05 19:04:41,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 12,PW-CM-MWE750-V2,PW,COOLER MASTER,,,54596,1950000,1895404,1,34370000,990000,,34370000,,Thành công,Võ Ngọc Hải,0,0,0,2021-03-06 17:37:37,0.939537037,SHOWROOMHHT
hd226342,2021-03-05 19:04:41,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 12,SSD-KING-A2000-250GB,SSD,KINGSTON,,,30518,1090000,1059482,1,34370000,990000,,34370000,,Thành công,Võ Ngọc Hải,0,0,0,2021-03-06 17:37:37,0.939537037,SHOWROOMHHT
hd226342,2021-03-05 19:04:41,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 12,VO-GIG-C200G-GLASS,VO,GIGABYTE,,,34997,1250000,1215003,1,34370000,990000,,34370000,,Thành công,Võ Ngọc Hải,0,0,0,2021-03-06 17:37:37,0.939537037,SHOWROOMHHT
hd226342,2021-03-05 19:04:41,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 12,TN-DEE-AS500,TN,DEEPCOOL,,,38917,1390000,1351083,1,34370000,990000,,34370000,,Thành công,Võ Ngọc Hải,0,0,0,2021-03-06 17:37:37,0.939537037,SHOWROOMHHT
hd226342,2021-03-05 19:04:41,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 12,MAN-ASU-TUF-VG249Q-IPS-144HZ,MAN,ASUS,,,156507,5590000,5433493,1,34370000,990000,,34370000,,Thành công,Võ Ngọc Hải,0,0,0,2021-03-06 17:37:37,0.939537037,SHOWROOMHHT
hd226342,2021-03-05 19:04:41,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 12,TBM-CABLE-ORICO-15M-DEP,TBM,ORICO,,,4200,150000,145800,1,34370000,990000,,34370000,,Thành công,Võ Ngọc Hải,0,0,0,2021-03-06 17:37:37,0.939537037,SHOWROOMHHT
hd226342,2021-03-05 19:04:41,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 12,HDD-WD-BLUE-1TB,HDD,WD,,,27436,980000,952564,1,34370000,990000,,34370000,,Thành công,Võ Ngọc Hải,0,0,0,2021-03-06 17:37:37,0.939537037,SHOWROOMHHT
hd226344,2021-03-05 19:04:15,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 10,CHU-RAZ-VIPER-MINI,CHU,RAZER,,,,990000,990000,1,990000,,,990000,,Thành công,Võ Quốc Khánh,0,0,0,2021-03-05 19:05:12,0.0006597222164,SHOWROOMHHT
hd226341,2021-03-05 19:04:11,3,3 HCM-HVT-KD,Bắc Ninh,Huyện Tiên Du,SSD-KING-A2000-250GB,SSD,KINGSTON,,,,1090000,1090000,1,1090000,,,1090000,,Thành công,Võ Ngọc Hải,0,0,0,2021-03-06 17:27:43,0.9330092593,HARAVAN
hd226341,2021-03-05 19:04:11,3,3 HCM-HVT-KD,Bắc Ninh,Huyện Tiên Du,PK-KING-BINH-GIU-NHIET-BLK,PK,KINGSTON,,,,0,0,1,1090000,,,1090000,,Thành công,Võ Ngọc Hải,0,0,0,2021-03-06 17:27:43,0.9330092593,HARAVAN
hd226343,2021-03-05 19:03:48,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Phú Nhuận,PW-SILV-ST50F-500W,PW,SILVERSTONE,,,,990000,990000,1,7370000,,,7370000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 19:05:43,0.001331018517,SHOWROOMHHT
hd226343,2021-03-05 19:03:48,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Phú Nhuận,CPU-INT-i3-10100,CPU,INTEL,i3,i3,,3190000,3190000,1,7370000,,,7370000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 19:05:43,0.001331018517,SHOWROOMHHT
hd226343,2021-03-05 19:03:48,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Phú Nhuận,MB-MSI-H410M-PRO-E,MB,MSI,H410,H,,1550000,1550000,1,7370000,,,7370000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 19:05:43,0.001331018517,SHOWROOMHHT
hd226343,2021-03-05 19:03:48,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Phú Nhuận,RAM-HYP-FURY-BL-1X8G-2666,RAM,HYPERX,,,,1090000,1090000,1,7370000,,,7370000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 19:05:43,0.001331018517,SHOWROOMHHT
hd226343,2021-03-05 19:03:48,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Phú Nhuận,SSD-PNY-CS900-120-SATA,SSD,PNY,,,,550000,550000,1,7370000,,,7370000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 19:05:43,0.001331018517,SHOWROOMHHT
hd226324,2021-03-05 19:02:38,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 7,PK-ASUS-RISER-STRIX-240MM-PCIE-CABLE,PK,ASUS,,,,1290000,1290000,1,13180000,,,13180000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 20:01:26,0.04083333333,OTHER
hd226324,2021-03-05 19:02:38,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 7,MB-ASU-Z490ROG-MAXIMUS-XII-FORMULA,MB,ASUS,Z490,Z,,11890000,11890000,1,13180000,,,13180000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 20:01:26,0.04083333333,OTHER
hd226340,2021-03-05 19:00:35,3,6 HN-TH-KD,Hải Phòng,Huyện Thuỷ Nguyên,TAI-HYP-CLOUD-EARBUDS,TAI,HYPERX,,,,790000,790000,1,790000,,,790000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-05 19:05:45,0.003587962965,HARAVAN
hd226333-1,2021-03-05 18:59:06,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 10,LAP-ASU-F15-FX506LI-HN096T,LAP,ASUS,,,1600000,26990000,25390000,1,25390000,1600000,,25390000,Thieu tui,Hệ thống hủy,Nguyễn Cao Thắng,0,1,1,2021-03-05 19:02:58,0.002685185187,SHOWROOMHHT
hd226333-1,2021-03-05 18:59:06,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 10,RAM-TRANS-CL19-8G-3200-SODIMM,RAM,TRANSCEND,,,,0,0,1,25390000,1600000,,25390000,Thieu tui,Hệ thống hủy,Nguyễn Cao Thắng,0,1,1,2021-03-05 19:02:58,0.002685185187,SHOWROOMHHT
hd226333-1,2021-03-05 18:59:06,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 10,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,,0,0,1,25390000,1600000,,25390000,Thieu tui,Hệ thống hủy,Nguyễn Cao Thắng,0,1,1,2021-03-05 19:02:58,0.002685185187,SHOWROOMHHT
hd226257-1,2021-03-05 18:58:27,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Tân,LAP-ASU-UX425EA-BM069T,LAP,ASUS,,,1500000,22990000,21490000,1,21490000,1500000,,21490000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 19:00:04,0.001122685186,SHOWROOMHHT
hd226257-1,2021-03-05 18:58:27,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Tân,TUI-GEARVN-SHOCK-14-RED,TUI,GEARVN,,,,0,0,1,21490000,1500000,,21490000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 19:00:04,0.001122685186,SHOWROOMHHT
hd226339,2021-03-05 18:56:00,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Phú,LC-STE-QCK-HEAVY-MEDIUM,LC,STEELSERIES,,,,375000,375000,1,375000,,,375000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 18:57:08,0.0007870370318,SHOWROOMHHT
hd226338,2021-03-05 18:54:51,3,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,CPU-INT-i5-10400F,CPU,INTEL,i5,i5,28469,3790000,3761531,1,19819000,150000,,19819000,"thieu màn, vga, bình giữ nhiệt",Hệ thống hủy,Trần Anh Vũ,0,1,1,2021-03-05 19:05:06,0.007118055561,SHOWROOMHHT
hd226338,2021-03-05 18:54:51,3,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,RAM-HYP-FURY-BL-1X8G-2666,RAM,HYPERX,,,8188,1090000,1081812,1,19819000,150000,,19819000,"thieu màn, vga, bình giữ nhiệt",Hệ thống hủy,Trần Anh Vũ,0,1,1,2021-03-05 19:05:06,0.007118055561,SHOWROOMHHT
hd226338,2021-03-05 18:54:51,3,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,PW-SILV-ST50F-500W,PW,SILVERSTONE,,,7437,990000,982563,1,19819000,150000,,19819000,"thieu màn, vga, bình giữ nhiệt",Hệ thống hủy,Trần Anh Vũ,0,1,1,2021-03-05 19:05:06,0.007118055561,SHOWROOMHHT
hd226338,2021-03-05 18:54:51,3,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,VO-XIG-OMG-AQUA,VO,XIGMATEK,,,5934,790000,784066,1,19819000,150000,,19819000,"thieu màn, vga, bình giữ nhiệt",Hệ thống hủy,Trần Anh Vũ,0,1,1,2021-03-05 19:05:06,0.007118055561,SHOWROOMHHT
hd226338,2021-03-05 18:54:51,3,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,VGA-MSI-GTX1650-D6-VENT-XS-OC-4G-V1,VGA,MSI,,,39737,5290000,5250263,1,19819000,150000,,19819000,"thieu màn, vga, bình giữ nhiệt",Hệ thống hủy,Trần Anh Vũ,0,1,1,2021-03-05 19:05:06,0.007118055561,SHOWROOMHHT
hd226338,2021-03-05 18:54:51,3,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,SSD-KING-A2000-250GB,SSD,KINGSTON,,,8188,1090000,1081812,1,19819000,150000,,19819000,"thieu màn, vga, bình giữ nhiệt",Hệ thống hủy,Trần Anh Vũ,0,1,1,2021-03-05 19:05:06,0.007118055561,SHOWROOMHHT
hd226338,2021-03-05 18:54:51,3,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,TN-CM-HYPER-212-RGB-SPECTRUM,TN,COOLER MASTER,,,5183,690000,684817,1,19819000,150000,,19819000,"thieu màn, vga, bình giữ nhiệt",Hệ thống hủy,Trần Anh Vũ,0,1,1,2021-03-05 19:05:06,0.007118055561,SHOWROOMHHT
hd226338,2021-03-05 18:54:51,3,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,751,100000,99249,1,19819000,150000,,19819000,"thieu màn, vga, bình giữ nhiệt",Hệ thống hủy,Trần Anh Vũ,0,1,1,2021-03-05 19:05:06,0.007118055561,SHOWROOMHHT
hd226338,2021-03-05 18:54:51,3,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,751,100000,99249,1,19819000,150000,,19819000,"thieu màn, vga, bình giữ nhiệt",Hệ thống hủy,Trần Anh Vũ,0,1,1,2021-03-05 19:05:06,0.007118055561,SHOWROOMHHT
hd226338,2021-03-05 18:54:51,3,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,751,100000,99249,1,19819000,150000,,19819000,"thieu màn, vga, bình giữ nhiệt",Hệ thống hủy,Trần Anh Vũ,0,1,1,2021-03-05 19:05:06,0.007118055561,SHOWROOMHHT
hd226338,2021-03-05 18:54:51,3,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,MAN-AOC-24B1XH5,MAN,AOC,,,20657,2750000,2729343,1,19819000,150000,,19819000,"thieu màn, vga, bình giữ nhiệt",Hệ thống hủy,Trần Anh Vũ,0,1,1,2021-03-05 19:05:06,0.007118055561,SHOWROOMHHT
hd226338,2021-03-05 18:54:51,3,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,MB-GIG-B460M-AORUS-PRO-REV1,MB,GIGABYTE,B460,B,20206,2690000,2669794,1,19819000,150000,,19819000,"thieu màn, vga, bình giữ nhiệt",Hệ thống hủy,Trần Anh Vũ,0,1,1,2021-03-05 19:05:06,0.007118055561,SHOWROOMHHT
hd226338,2021-03-05 18:54:51,3,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,KB-DAR-EK87-BK-ML-BROWN,KB,DAREU,,,3748,499000,495252,1,19819000,150000,,19819000,"thieu màn, vga, bình giữ nhiệt",Hệ thống hủy,Trần Anh Vũ,0,1,1,2021-03-05 19:05:06,0.007118055561,SHOWROOMHHT
hd226338,2021-03-05 18:54:51,3,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,PK-KING-BINH-GIU-NHIET-BLK,PK,KINGSTON,,,,0,0,1,19819000,150000,,19819000,"thieu màn, vga, bình giữ nhiệt",Hệ thống hủy,Trần Anh Vũ,0,1,1,2021-03-05 19:05:06,0.007118055561,SHOWROOMHHT
hd226338,2021-03-05 18:54:51,3,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,KB-NEWMEN-T260,KB,NEWMEN,,,,0,0,1,19819000,150000,,19819000,"thieu màn, vga, bình giữ nhiệt",Hệ thống hủy,Trần Anh Vũ,0,1,1,2021-03-05 19:05:06,0.007118055561,SHOWROOMHHT
hd226338,2021-03-05 18:54:51,3,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,TAI-RAP-VH520C,TAI,RAPOO,,,,0,0,1,19819000,150000,,19819000,"thieu màn, vga, bình giữ nhiệt",Hệ thống hủy,Trần Anh Vũ,0,1,1,2021-03-05 19:05:06,0.007118055561,SHOWROOMHHT
hd226337,2021-03-05 18:53:30,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 3,MAN-AOC-24G2-144-GSYNC,MAN,AOC,,,,4590000,4590000,1,4590000,,,4590000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 18:55:55,0.00167824074,OTHER
hd226337,2021-03-05 18:53:30,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 3,TAI-FUH-H300,TAI,FUHLEN,,,,0,0,1,4590000,,,4590000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 18:55:55,0.00167824074,OTHER
hd226336,2021-03-05 18:52:01,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,LAP-ACER-AN515-55-77P9,LAP,ACER,,,5500000,28990000,23490000,1,23490000,5500000,,23490000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 18:54:07,0.00145833334,SHOWROOMHHT
hd226336,2021-03-05 18:52:01,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,BALO-ACER-SUV,BALO,ACER,,,,0,0,1,23490000,5500000,,23490000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 18:54:07,0.00145833334,SHOWROOMHHT
hd226336,2021-03-05 18:52:01,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,,0,0,1,23490000,5500000,,23490000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 18:54:07,0.00145833334,SHOWROOMHHT
hd226335,2021-03-05 18:51:35,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 1,KB-AJA-K870T-RGB-BT-RED,KB,Ajazz,,,,990000,990000,1,990000,,,990000,,Thành công,Võ Quốc Khánh,0,0,0,2021-03-05 18:55:19,0.002592592595,SHOWROOMHHT
hd226331,2021-03-05 18:51:27,3,3 HCM-HVT-KD,Tiền Giang,Thành phố Mỹ Tho,CHU-LOG-G502-HERO,CHU,LOGITECH,,,,990000,990000,1,990000,,,990000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 18:53:09,0.001180555555,HARAVAN
hd226334,2021-03-05 18:50:30,3,2 HCM-HHT-KD-V.2,Lâm Đồng,Huyện Lâm Hà,CHU-DAR-LM115G-BK,CHU,DAREU,,,,150000,150000,1,150000,,,150000,,Thành công,Lê Văn Lai,0,0,0,2021-03-05 18:51:40,0.0008101851854,SHOWROOMHHT
hd226332,2021-03-05 18:49:31,3,3 HCM-HVT-KD,,,GHE-ANDA-AD4-BLACK/WHITE/RED,GHE,ANDASEAT,,,300000,4690000,4390000,1,4390000,300000,,4390000,,Thành công,Võ Ngọc Hải,0,0,0,2021-03-05 18:53:47,0.002962962964,SHOWROOMHHT
hd226333,2021-03-05 18:48:52,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 10,LAP-ASU-F15-FX506LI-HN096T,LAP,ASUS,,,,26990000,26990000,1,25390000,1600000,,25390000,,Hệ thống hủy,,0,0,0,,0,SHOWROOMHHT
hd226333,2021-03-05 18:48:52,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 10,RAM-TRANS-CL19-8G-3200-SODIMM,RAM,TRANSCEND,,,,0,0,1,25390000,1600000,,25390000,,Hệ thống hủy,,0,0,0,,0,SHOWROOMHHT
hd226333,2021-03-05 18:48:52,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 10,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,,0,0,1,25390000,1600000,,25390000,,Hệ thống hủy,,0,0,0,,0,SHOWROOMHHT
hd226329,2021-03-05 18:46:04,3,8 HCM-CQ-KD,Hồ Chí Minh,Huyện Nhà Bè,LAP-MSI-MOD-14-B10MW-427VN,LAP,MSI,,,500000,13990000,13490000,1,13490000,500000,,13490000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 18:52:00,0.004120370373,OTHER
hd226329,2021-03-05 18:46:04,3,8 HCM-CQ-KD,Hồ Chí Minh,Huyện Nhà Bè,TAI-SONY-MDREX155AP-WHITE,TAI,SONY,,,,0,0,1,13490000,500000,,13490000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 18:52:00,0.004120370373,OTHER
hd226329,2021-03-05 18:46:04,3,8 HCM-CQ-KD,Hồ Chí Minh,Huyện Nhà Bè,TUI-GEARVN-SHOCK-14-RED,TUI,GEARVN,,,,0,0,1,13490000,500000,,13490000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 18:52:00,0.004120370373,OTHER
hd226329,2021-03-05 18:46:04,3,8 HCM-CQ-KD,Hồ Chí Minh,Huyện Nhà Bè,CHU-MSI-PRESTIGE,CHU,MSI,,,,0,0,1,13490000,500000,,13490000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 18:52:00,0.004120370373,OTHER
hd226327,2021-03-05 18:44:33,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,GHE-WARR-MAIDEN-WGC307,GHE,Warrior,,,,3990000,3990000,1,3990000,,,3990000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 18:48:52,0.002997685187,HARAVAN
hd226328,2021-03-05 18:43:42,3,2 HCM-HHT-KD-V.2,Tiền Giang,Huyện Chợ Gạo,LAP-ASU-ZENBOOK-UX325EA-EG079T,LAP,ASUS,,,1200000,21990000,20790000,1,20790000,1200000,,20790000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 18:48:18,0.003194444442,SHOWROOMHHT
hd226328,2021-03-05 18:43:42,3,2 HCM-HHT-KD-V.2,Tiền Giang,Huyện Chợ Gạo,TUI-GEARVN-SHOCK-14-RED,TUI,GEARVN,,,,0,0,1,20790000,1200000,,20790000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 18:48:18,0.003194444442,SHOWROOMHHT
hd226328,2021-03-05 18:43:42,3,2 HCM-HHT-KD-V.2,Tiền Giang,Huyện Chợ Gạo,CHU-DAR-LM115G-BK,CHU,DAREU,,,,0,0,1,20790000,1200000,,20790000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 18:48:18,0.003194444442,SHOWROOMHHT
hd226328,2021-03-05 18:43:42,3,2 HCM-HHT-KD-V.2,Tiền Giang,Huyện Chợ Gạo,TAI-SONY-MDREX155AP-WHITE,TAI,SONY,,,,0,0,1,20790000,1200000,,20790000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 18:48:18,0.003194444442,SHOWROOMHHT
hd226330,2021-03-05 18:43:34,3,2 HCM-HHT-KD-V.2,,,CHU-RAZ-DA-V2,CHU,RAZER,,,,1690000,1690000,1,1690000,,,1690000,,Thành công,Lê Văn Lai,0,0,0,2021-03-05 18:45:39,0.001446759255,SHOWROOMHHT
hd226326,2021-03-05 18:41:59,3,2 HCM-HHT-KD-V.2,Lâm Đồng,Huyện Lâm Hà,LAP-DEL-INS-7501-X3MRY1,LAP,DELL,,,2500000,30490000,27990000,1,27990000,2500000,,27990000,,Thành công,Lê Văn Lai,0,0,0,2021-03-05 18:48:46,0.004710648151,SHOWROOMHHT
